route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,direction_name,wheelchair_accessible
403,Weekday,100__401011_Timetable_-_2025-02,Oshawa Centre Terminal,0,401011_Timetable_-_2025-02,100.0.1046829277_Timetable_-_2025-02,Northbound,1
403,Weekday,101__401036_Timetable_-_2025-02,Oshawa Centre Terminal,0,401036_Timetable_-_2025-02,100.0.1046829277_Timetable_-_2025-02,Northbound,1
403,Weekday,1025__401068_Timetable_-_2025-02,B - Phillip Murray,1,401068_Timetable_-_2025-02,100.0.1667218438_Timetable_-_2025-02,Southbound,1
403,Weekday,1026__401068_Timetable_-_2025-02,B - Phillip Murray,1,401068_Timetable_-_2025-02,100.0.1667218438_Timetable_-_2025-02,Southbound,1
403,Weekday,1027__401068_Timetable_-_2025-02,B - Phillip Murray,1,401068_Timetable_-_2025-02,100.0.1667218438_Timetable_-_2025-02,Southbound,1
403,Weekday,1028__401030_Timetable_-_2025-02,B - Phillip Murray,1,401030_Timetable_-_2025-02,100.0.1667218438_Timetable_-_2025-02,Southbound,1
403,Weekday,1029__401030_Timetable_-_2025-02,B - Phillip Murray,1,401030_Timetable_-_2025-02,100.0.1667218438_Timetable_-_2025-02,Southbound,1
403,Weekday,102__401008_Timetable_-_2025-02,Oshawa Centre Terminal,0,401008_Timetable_-_2025-02,100.0.1046829277_Timetable_-_2025-02,Northbound,1
403,Weekday,1030__401030_Timetable_-_2025-02,B - Phillip Murray,1,401030_Timetable_-_2025-02,100.0.1667218438_Timetable_-_2025-02,Southbound,1
403,Weekday,1031__401030_Timetable_-_2025-02,B - Phillip Murray,1,401030_Timetable_-_2025-02,100.0.1667218438_Timetable_-_2025-02,Southbound,1
403,Weekday,1032__401030_Timetable_-_2025-02,B - Phillip Murray,1,401030_Timetable_-_2025-02,100.0.1667218438_Timetable_-_2025-02,Southbound,1
403,Weekday,1033__401030_Timetable_-_2025-02,B - Phillip Murray,1,401030_Timetable_-_2025-02,100.0.1667218438_Timetable_-_2025-02,Southbound,1
403,Weekday,1034__401068_Timetable_-_2025-02,Oshawa Centre Terminal,0,401068_Timetable_-_2025-02,100.0.1667218439_Timetable_-_2025-02,Northbound,1
403,Weekday,1035__401068_Timetable_-_2025-02,Oshawa Centre Terminal,0,401068_Timetable_-_2025-02,100.0.1667218439_Timetable_-_2025-02,Northbound,1
403,Weekday,1036__401068_Timetable_-_2025-02,Oshawa Centre Terminal,0,401068_Timetable_-_2025-02,100.0.1667218439_Timetable_-_2025-02,Northbound,1
403,Weekday,1037__401068_Timetable_-_2025-02,Oshawa Centre Terminal,0,401068_Timetable_-_2025-02,100.0.1667218439_Timetable_-_2025-02,Northbound,1
403,Weekday,1038__401030_Timetable_-_2025-02,Oshawa Centre Terminal,0,401030_Timetable_-_2025-02,100.0.1667218439_Timetable_-_2025-02,Northbound,1
403,Weekday,1039__401030_Timetable_-_2025-02,Oshawa Centre Terminal,0,401030_Timetable_-_2025-02,100.0.1667218439_Timetable_-_2025-02,Northbound,1
403,Weekday,103__401037_Timetable_-_2025-02,Oshawa Centre Terminal,0,401037_Timetable_-_2025-02,100.0.1046829277_Timetable_-_2025-02,Northbound,1
403,Weekday,1040__401030_Timetable_-_2025-02,Oshawa Centre Terminal,0,401030_Timetable_-_2025-02,100.0.1667218439_Timetable_-_2025-02,Northbound,1
403,Weekday,1041__401030_Timetable_-_2025-02,Oshawa Centre Terminal,0,401030_Timetable_-_2025-02,100.0.1667218439_Timetable_-_2025-02,Northbound,1
403,Weekday,1042__401030_Timetable_-_2025-02,Oshawa Centre Terminal,0,401030_Timetable_-_2025-02,100.0.1667218439_Timetable_-_2025-02,Northbound,1
403,Weekday,1043__401030_Timetable_-_2025-02,Oshawa Centre Terminal,0,401030_Timetable_-_2025-02,100.0.1667218439_Timetable_-_2025-02,Northbound,1
423,Weekday,1044__401088_Timetable_-_2025-02,Harmony Terminal,0,401088_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1045__401004_Timetable_-_2025-02,Harmony Terminal,0,401004_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1046__401003_Timetable_-_2025-02,Harmony Terminal,0,401003_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1047__401092_Timetable_-_2025-02,Harmony Terminal,0,401092_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1048__401002_Timetable_-_2025-02,Harmony Terminal,0,401002_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1049__401092_Timetable_-_2025-02,Harmony Terminal,0,401092_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
403,Weekday,104__401017_Timetable_-_2025-02,Oshawa Centre Terminal,0,401017_Timetable_-_2025-02,100.0.1046829277_Timetable_-_2025-02,Northbound,1
423,Weekday,1050__401073_Timetable_-_2025-02,Harmony Terminal,0,401073_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1051__401025_Timetable_-_2025-02,Harmony Terminal,0,401025_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1052__401084_Timetable_-_2025-02,Harmony Terminal,0,401084_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1053__401099_Timetable_-_2025-02,Harmony Terminal,0,401099_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1054__401006_Timetable_-_2025-02,Harmony Terminal,0,401006_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1055__401003_Timetable_-_2025-02,Oshawa Centre Terminal,1,401003_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1056__401092_Timetable_-_2025-02,Oshawa Centre Terminal,1,401092_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1057__401002_Timetable_-_2025-02,Oshawa Centre Terminal,1,401002_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1058__401080_Timetable_-_2025-02,Oshawa Centre Terminal,1,401080_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1059__401092_Timetable_-_2025-02,Oshawa Centre Terminal,1,401092_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
403,Weekday,105__401012_Timetable_-_2025-02,Oshawa Centre Terminal,0,401012_Timetable_-_2025-02,100.0.1046829277_Timetable_-_2025-02,Northbound,1
423,Weekday,1060__401035_Timetable_-_2025-02,Oshawa Centre Terminal,1,401035_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1061__401025_Timetable_-_2025-02,Oshawa Centre Terminal,1,401025_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1062__401084_Timetable_-_2025-02,Oshawa Centre Terminal,1,401084_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1063__401099_Timetable_-_2025-02,Oshawa Centre Terminal,1,401099_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1064__401006_Timetable_-_2025-02,Oshawa Centre Terminal,1,401006_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1065__401088_Timetable_-_2025-02,Oshawa Centre Terminal,1,401088_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1066__401004_Timetable_-_2025-02,Oshawa Centre Terminal,1,401004_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1067__401003_Timetable_-_2025-02,Oshawa Centre Terminal,1,401003_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1068__401004_Timetable_-_2025-02,Oshawa Centre Terminal,1,401004_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
409,Weekday,1069__401024_Timetable_-_2025-02,Windfields Farm,0,401024_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
403,Weekday,106__401010_Timetable_-_2025-02,Oshawa Centre Terminal,0,401010_Timetable_-_2025-02,100.0.1046829277_Timetable_-_2025-02,Northbound,1
409,Weekday,1070__401022_Timetable_-_2025-02,Windfields Farm,0,401022_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1071__401028_Timetable_-_2025-02,Windfields Farm,0,401028_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1072__401027_Timetable_-_2025-02,Windfields Farm,0,401027_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1073__401024_Timetable_-_2025-02,Windfields Farm,0,401024_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1074__401022_Timetable_-_2025-02,Windfields Farm,0,401022_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1075__401028_Timetable_-_2025-02,Windfields Farm,0,401028_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1076__401027_Timetable_-_2025-02,C - Windfields Farm,0,401027_Timetable_-_2025-02,100.0.2081288673_Timetable_-_2025-02,Northbound,1
409,Weekday,1077__401024_Timetable_-_2025-02,Windfields Farm,0,401024_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1078__401022_Timetable_-_2025-02,Windfields Farm,0,401022_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1079__401028_Timetable_-_2025-02,Windfields Farm,0,401028_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
403,Weekday,107__401011_Timetable_-_2025-02,Oshawa Centre Terminal,0,401011_Timetable_-_2025-02,100.0.1046829277_Timetable_-_2025-02,Northbound,1
409,Weekday,1080__401027_Timetable_-_2025-02,C - Windfields Farm,0,401027_Timetable_-_2025-02,100.0.2081288673_Timetable_-_2025-02,Northbound,1
409,Weekday,1081__401024_Timetable_-_2025-02,Windfields Farm,0,401024_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1082__401022_Timetable_-_2025-02,Windfields Farm,0,401022_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1083__401028_Timetable_-_2025-02,Windfields Farm,0,401028_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1084__401027_Timetable_-_2025-02,C - Windfields Farm,0,401027_Timetable_-_2025-02,100.0.2081288673_Timetable_-_2025-02,Northbound,1
409,Weekday,1085__401024_Timetable_-_2025-02,Windfields Farm,0,401024_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1086__401022_Timetable_-_2025-02,Windfields Farm,0,401022_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1087__401028_Timetable_-_2025-02,Windfields Farm,0,401028_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1088__401027_Timetable_-_2025-02,C - Windfields Farm,0,401027_Timetable_-_2025-02,100.0.2081288673_Timetable_-_2025-02,Northbound,1
409,Weekday,1089__401024_Timetable_-_2025-02,Windfields Farm,0,401024_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
403,Weekday,108__401036_Timetable_-_2025-02,Oshawa Centre Terminal,0,401036_Timetable_-_2025-02,100.0.1046829277_Timetable_-_2025-02,Northbound,1
409,Weekday,1090__401022_Timetable_-_2025-02,Windfields Farm,0,401022_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1091__401028_Timetable_-_2025-02,Windfields Farm,0,401028_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1092__401027_Timetable_-_2025-02,Windfields Farm,0,401027_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1093__401024_Timetable_-_2025-02,Windfields Farm,0,401024_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,1094__401028_Timetable_-_2025-02,Oshawa Centre Terminal,1,401028_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1095__401027_Timetable_-_2025-02,Oshawa Centre Terminal,1,401027_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1096__401024_Timetable_-_2025-02,Oshawa Centre Terminal,1,401024_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1097__401022_Timetable_-_2025-02,Oshawa Centre Terminal,1,401022_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1098__401028_Timetable_-_2025-02,Oshawa Centre Terminal,1,401028_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1099__401027_Timetable_-_2025-02,Oshawa Centre Terminal,1,401027_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
403,Weekday,109__401010_Timetable_-_2025-02,Oshawa Station,1,401010_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
409,Weekday,1100__401024_Timetable_-_2025-02,C - Oshawa Centre Terminal,1,401024_Timetable_-_2025-02,100.0.2081288674_Timetable_-_2025-02,Southbound,1
409,Weekday,1101__401022_Timetable_-_2025-02,Oshawa Centre Terminal,1,401022_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1102__401028_Timetable_-_2025-02,Oshawa Centre Terminal,1,401028_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1103__401027_Timetable_-_2025-02,Oshawa Centre Terminal,1,401027_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1104__401024_Timetable_-_2025-02,C - Oshawa Centre Terminal,1,401024_Timetable_-_2025-02,100.0.2081288674_Timetable_-_2025-02,Southbound,1
409,Weekday,1105__401022_Timetable_-_2025-02,Oshawa Centre Terminal,1,401022_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1106__401028_Timetable_-_2025-02,Oshawa Centre Terminal,1,401028_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1107__401027_Timetable_-_2025-02,Oshawa Centre Terminal,1,401027_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1108__401024_Timetable_-_2025-02,C - Oshawa Centre Terminal,1,401024_Timetable_-_2025-02,100.0.2081288674_Timetable_-_2025-02,Southbound,1
409,Weekday,1109__401022_Timetable_-_2025-02,Oshawa Centre Terminal,1,401022_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
403,Weekday,110__401011_Timetable_-_2025-02,Oshawa Station,1,401011_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
409,Weekday,1110__401028_Timetable_-_2025-02,Oshawa Centre Terminal,1,401028_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1111__401027_Timetable_-_2025-02,A - Oshawa Centre Terminal,1,401027_Timetable_-_2025-02,100.0.2242012086_Timetable_-_2025-02,Southbound,1
409,Weekday,1112__401024_Timetable_-_2025-02,Oshawa Centre Terminal,1,401024_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1113__401022_Timetable_-_2025-02,Oshawa Centre Terminal,1,401022_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1114__401028_Timetable_-_2025-02,Oshawa Centre Terminal,1,401028_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1115__401027_Timetable_-_2025-02,Oshawa Centre Terminal,1,401027_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1116__401024_Timetable_-_2025-02,Oshawa Centre Terminal,1,401024_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1117__401022_Timetable_-_2025-02,Oshawa Centre Terminal,1,401022_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,1118__401028_Timetable_-_2025-02,Oshawa Centre Terminal,1,401028_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
410,Weekday,1119__401004_Timetable_-_2025-02,Oshawa Centre Terminal,1,401004_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
403,Weekday,111__401008_Timetable_-_2025-02,Oshawa Station,1,401008_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
900,Weekday,1120__401001_Timetable_-_2025-02,Scarborough,1,401001_Timetable_-_2025-02,100.0.1952650221_Timetable_-_2025-02,Westbound,1
900,Weekday,1121__402004_Timetable_-_2025-02,Scarborough,1,402004_Timetable_-_2025-02,100.0.1952650221_Timetable_-_2025-02,Westbound,1
900,Weekday,1122__402002_Timetable_-_2025-02,Scarborough,1,402002_Timetable_-_2025-02,100.0.1952650221_Timetable_-_2025-02,Westbound,1
900,Weekday,1123__201001_Timetable_-_2025-02,Scarborough,1,201001_Timetable_-_2025-02,100.0.1952650221_Timetable_-_2025-02,Westbound,1
900,Weekday,1124__401072_Timetable_-_2025-02,Scarborough,1,401072_Timetable_-_2025-02,100.0.1952650221_Timetable_-_2025-02,Westbound,1
900,Weekday,1125__402004_Timetable_-_2025-02,Scarborough,1,402004_Timetable_-_2025-02,100.0.1952650221_Timetable_-_2025-02,Westbound,1
900,Weekday,1126__201030_Timetable_-_2025-02,Oshawa,0,201030_Timetable_-_2025-02,100.0.1952650222_Timetable_-_2025-02,Eastbound,1
900,Weekday,1127__402004_Timetable_-_2025-02,Oshawa,0,402004_Timetable_-_2025-02,100.0.1952650222_Timetable_-_2025-02,Eastbound,1
900,Weekday,1128__402001_Timetable_-_2025-02,Oshawa,0,402001_Timetable_-_2025-02,100.0.1952650222_Timetable_-_2025-02,Eastbound,1
900,Weekday,1129__402003_Timetable_-_2025-02,Oshawa,0,402003_Timetable_-_2025-02,100.0.1952650222_Timetable_-_2025-02,Eastbound,1
403,Weekday,112__401030_Timetable_-_2025-02,Oshawa Station,1,401030_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
900,Weekday,1130__201001_Timetable_-_2025-02,Oshawa,0,201001_Timetable_-_2025-02,100.0.1952650222_Timetable_-_2025-02,Eastbound,1
900,Weekday,1131__401072_Timetable_-_2025-02,Oshawa,0,401072_Timetable_-_2025-02,100.0.1952650222_Timetable_-_2025-02,Eastbound,1
900,Weekday,1132__402004_Timetable_-_2025-02,Oshawa,0,402004_Timetable_-_2025-02,100.0.1952650222_Timetable_-_2025-02,Eastbound,1
900,Weekday,1133__402003_Timetable_-_2025-02,Oshawa,0,402003_Timetable_-_2025-02,100.0.1952650222_Timetable_-_2025-02,Eastbound,1
403,Weekday,1134__401012_Timetable_-_2025-02,Oshawa Station,1,401012_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
403,SatSun,1135__461013_Timetable_-_2025-02,Oshawa Station,1,461013_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
423,Weekday,1136__401092_Timetable_-_2025-02,Oshawa Centre Terminal,1,401092_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1137__401089_Timetable_-_2025-02,Oshawa Centre Terminal,1,401089_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1138__401088_Timetable_-_2025-02,Oshawa Centre Terminal,1,401088_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
423,Weekday,1139__401004_Timetable_-_2025-02,Oshawa Centre Terminal,1,401004_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
403,Weekday,113__401017_Timetable_-_2025-02,Oshawa Station,1,401017_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
423,Weekday,1140__401092_Timetable_-_2025-02,Harmony Terminal,0,401092_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1141__401089_Timetable_-_2025-02,Harmony Terminal,0,401089_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1142__401088_Timetable_-_2025-02,Harmony Terminal,0,401088_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1143__401004_Timetable_-_2025-02,Harmony Terminal,0,401004_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
410,Weekday,1144__401006_Timetable_-_2025-02,Oshawa Centre Terminal,1,401006_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
423,Weekday,1145__401004_Timetable_-_2025-02,Harmony Terminal,0,401004_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1146__401073_Timetable_-_2025-02,Oshawa Centre Terminal,1,401073_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
403,Weekday,1147__401012_Timetable_-_2025-02,Oshawa Centre Terminal,0,401012_Timetable_-_2025-02,100.0.1046829277_Timetable_-_2025-02,Northbound,1
423,Weekday,1148__401080_Timetable_-_2025-02,Harmony Terminal,0,401080_Timetable_-_2025-02,100.0.1672883331_Timetable_-_2025-02,Northbound,1
423,Weekday,1149__401080_Timetable_-_2025-02,Oshawa Centre Terminal,1,401080_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
403,Weekday,114__401023_Timetable_-_2025-02,Oshawa Station,1,401023_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
423,Weekday,1150__401092_Timetable_-_2025-02,Oshawa Centre Terminal,1,401092_Timetable_-_2025-02,100.0.1672883332_Timetable_-_2025-02,Southbound,1
410,Weekday,1151__401099_Timetable_-_2025-02,Oshawa Centre Terminal,1,401099_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
N1,Overnight,1159__491004_Timetable_-_2025-02,Conlin,0,491004_Timetable_-_2025-02,100.0.1952650882_Timetable_-_2025-02,Eastbound,1
403,Weekday,115__401012_Timetable_-_2025-02,Oshawa Station,1,401012_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
N1,Overnight,1160__291002_Timetable_-_2025-02,Scarborough,1,291002_Timetable_-_2025-02,100.0.1952650881_Timetable_-_2025-02,Westbound,1
N1,Overnight,1168__291003_Timetable_-_2025-02,Scarborough,1,291003_Timetable_-_2025-02,100.0.1952650881_Timetable_-_2025-02,Westbound,1
403,Weekday,116__401010_Timetable_-_2025-02,Oshawa Station,1,401010_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
N1,Overnight,1170__291001_Timetable_-_2025-02,Conlin,0,291001_Timetable_-_2025-02,100.0.1952650882_Timetable_-_2025-02,Eastbound,1
N1,Overnight,1172__291901_Timetable_-_2025-02,Scarborough,1,291901_Timetable_-_2025-02,100.0.1952650881_Timetable_-_2025-02,Westbound,1
N1,Overnight,1174__491004_Timetable_-_2025-02,Conlin,0,491004_Timetable_-_2025-02,100.0.1952650882_Timetable_-_2025-02,Eastbound,1
N1,Overnight,1177__291001_Timetable_-_2025-02,Scarborough,1,291001_Timetable_-_2025-02,100.0.1952650881_Timetable_-_2025-02,Westbound,1
403,Weekday,117__401011_Timetable_-_2025-02,Oshawa Station,1,401011_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
N1,Overnight,1180__291903_Timetable_-_2025-02,Conlin,0,291903_Timetable_-_2025-02,100.0.1952650882_Timetable_-_2025-02,Eastbound,1
N1,Overnight,1181__291901_Timetable_-_2025-02,Conlin,0,291901_Timetable_-_2025-02,100.0.1952650882_Timetable_-_2025-02,Eastbound,1
N1,Overnight,1183__291902_Timetable_-_2025-02,Conlin,0,291902_Timetable_-_2025-02,100.0.1952650882_Timetable_-_2025-02,Eastbound,1
403,Weekday,118__401008_Timetable_-_2025-02,Oshawa Station,1,401008_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
N1,Overnight,1190__291002_Timetable_-_2025-02,Conlin,0,291002_Timetable_-_2025-02,100.0.1952650882_Timetable_-_2025-02,Eastbound,1
N1,Overnight,1194__491902_Timetable_-_2025-02,Scarborough,1,491902_Timetable_-_2025-02,100.0.1952650881_Timetable_-_2025-02,Westbound,1
N1,Overnight,1195__291001_Timetable_-_2025-02,Scarborough,1,291001_Timetable_-_2025-02,100.0.1952650881_Timetable_-_2025-02,Westbound,1
N1,Overnight,1198__491002_Timetable_-_2025-02,Scarborough,1,491002_Timetable_-_2025-02,100.0.1952650881_Timetable_-_2025-02,Westbound,1
403,Weekday,119__401030_Timetable_-_2025-02,Oshawa Station,1,401030_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
N1,Overnight,1205__491002_Timetable_-_2025-02,Conlin,0,491002_Timetable_-_2025-02,100.0.1952650882_Timetable_-_2025-02,Eastbound,1
N1,Overnight,1209__291002_Timetable_-_2025-02,Conlin,0,291002_Timetable_-_2025-02,100.0.1952650882_Timetable_-_2025-02,Eastbound,1
403,Weekday,120__401017_Timetable_-_2025-02,Oshawa Station,1,401017_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
N1,Overnight,1212__491002_Timetable_-_2025-02,Conlin,0,491002_Timetable_-_2025-02,100.0.1952650882_Timetable_-_2025-02,Eastbound,1
N1,Overnight,1214__291001_Timetable_-_2025-02,Conlin,0,291001_Timetable_-_2025-02,100.0.1952650882_Timetable_-_2025-02,Eastbound,1
N1,Overnight,1215__291001_Timetable_-_2025-02,Scarborough,1,291001_Timetable_-_2025-02,100.0.1952650881_Timetable_-_2025-02,Westbound,1
N1,Overnight,1216__491004_Timetable_-_2025-02,Scarborough,1,491004_Timetable_-_2025-02,100.0.1952650881_Timetable_-_2025-02,Westbound,1
403,Weekday,121__401023_Timetable_-_2025-02,Oshawa Station,1,401023_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
N1,Overnight,1226__491902_Timetable_-_2025-02,Conlin,0,491902_Timetable_-_2025-02,100.0.1952650882_Timetable_-_2025-02,Eastbound,1
N1,Overnight,1229__491904_Timetable_-_2025-02,Scarborough,1,491904_Timetable_-_2025-02,100.0.1952650881_Timetable_-_2025-02,Westbound,1
403,Weekday,122__401012_Timetable_-_2025-02,Oshawa Station,1,401012_Timetable_-_2025-02,100.0.1046829271_Timetable_-_2025-02,Southbound,1
N1,Overnight,1230__491002_Timetable_-_2025-02,Conlin,0,491002_Timetable_-_2025-02,100.0.1952650882_Timetable_-_2025-02,Eastbound,1
N1,Overnight,1238__491002_Timetable_-_2025-02,Scarborough,1,491002_Timetable_-_2025-02,100.0.1952650881_Timetable_-_2025-02,Westbound,1
